"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","createdMsia"
"Maxis sekarang kedekut data. Tunggu masa tukar plan je ni. Kau sabar jap",FALSE,0,NA,"2016-05-22 14:43:26",FALSE,NA,734394244287188992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NajwaSalimm",0,FALSE,FALSE,NA,NA,"2016-05-22 22:43:26"
"Nak kata free call tuu xdalah
Sebab pki line
Plan maxis yang baru tuu
Free 24/7 brooo
Hahahahaha",FALSE,1,NA,"2016-05-22 14:20:04",FALSE,NA,734388362325286912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HazimMaleNurse",1,FALSE,FALSE,NA,NA,"2016-05-22 22:20:04"
"@safwanrazif why x beli fon jee kalau beli ikot plan kau byr double wei tp kalau kaya okey lah g tgk kt celcom or digi x yah amk maxis",FALSE,0,"safwanrazif","2016-05-22 13:06:13",FALSE,734369255248924672,734369776995176448,309597186,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EcahSulaiman",0,FALSE,FALSE,NA,NA,"2016-05-22 21:06:13"
"I'll never use my celcom number to subscribe internet data plan next time.  Internet slow. Back to maxis data plan..<ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+00A3>",FALSE,1,NA,"2016-05-22 12:55:05",FALSE,NA,734366977033134080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeeyanaSaahari",0,FALSE,FALSE,NA,NA,"2016-05-22 20:55:05"
"RT @flowerpsycho: Maxis One Plan lah ni awakkkk. Kenapa asyik 3G pastu kadang E. Nanti saya tukar celcom kang :(  https://t.co/wTATRBPJoB",FALSE,0,NA,"2016-05-22 08:41:13",FALSE,NA,734303087288975360,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shima_IsmaEL",5,TRUE,FALSE,NA,NA,"2016-05-22 16:41:13"
"Plan apa paling bagus eh utk internet. Aku dah give up betul dgn maxis ni <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",FALSE,1,NA,"2016-05-22 07:55:22",FALSE,NA,734291547668107264,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dygshdalias",0,FALSE,FALSE,NA,NA,"2016-05-22 15:55:22"
"RT @flowerpsycho: Maxis One Plan lah ni awakkkk. Kenapa asyik 3G pastu kadang E. Nanti saya tukar celcom kang :(  https://t.co/wTATRBPJoB",FALSE,0,NA,"2016-05-22 07:51:08",FALSE,NA,734290485188001792,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YAYAAAAAA97",5,TRUE,FALSE,NA,NA,"2016-05-22 15:51:08"
"RT @flowerpsycho: Maxis One Plan lah ni awakkkk. Kenapa asyik 3G pastu kadang E. Nanti saya tukar celcom kang :(  https://t.co/wTATRBPJoB",FALSE,0,NA,"2016-05-22 07:35:14",FALSE,NA,734286482312028160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eymaleemhisham",5,TRUE,FALSE,NA,NA,"2016-05-22 15:35:14"
"RT @flowerpsycho: Maxis One Plan lah ni awakkkk. Kenapa asyik 3G pastu kadang E. Nanti saya tukar celcom kang :(  https://t.co/wTATRBPJoB",FALSE,0,NA,"2016-05-22 07:22:58",FALSE,NA,734283394595446784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaidshuib",5,TRUE,FALSE,NA,NA,"2016-05-22 15:22:58"
"RT @flowerpsycho: Maxis One Plan lah ni awakkkk. Kenapa asyik 3G pastu kadang E. Nanti saya tukar celcom kang :(  https://t.co/wTATRBPJoB",FALSE,0,NA,"2016-05-22 07:22:56",FALSE,NA,734283387914092544,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry<U+00AE></a>","threelias_af",5,TRUE,FALSE,NA,NA,"2016-05-22 15:22:56"
"Maxis One Plan lah ni awakkkk. Kenapa asyik 3G pastu kadang E. Nanti saya tukar celcom kang :(  https://t.co/wTATRBPJoB",FALSE,7,NA,"2016-05-22 07:21:26",FALSE,NA,734283011718406144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flowerpsycho",5,FALSE,FALSE,NA,NA,"2016-05-22 15:21:26"
"Aku nak kena tukar plan ni . Tak nak dah pakai celcom ni . Nak guna maxis balik or umobile .",FALSE,0,NA,"2016-05-22 07:10:52",FALSE,NA,734280350138933248,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NORAFIFI_96",0,FALSE,FALSE,NA,NA,"2016-05-22 15:10:52"
"Nampaknya dah tahu nk guna plan apa untuk no baru nnti. Habis dip, selamat tinggal maxis <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>
Banyak berjasa dari sekolah mngah smpai skg.",FALSE,0,NA,"2016-05-22 03:43:13",FALSE,NA,734228092701417472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurulSuhanaKZ",0,FALSE,FALSE,NA,NA,"2016-05-22 11:43:13"
"Awesome speed. Just wonder why #hotlink East Malaysia plan can't convert into hotlink fast @Maxis https://t.co/vVL5oADGec",FALSE,0,NA,"2016-05-22 00:27:38",FALSE,NA,734178875408678912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rudy2k",0,FALSE,FALSE,NA,NA,"2016-05-22 08:27:38"
"10gb habis x smpai 2 minggu. X baloi RM 128 plan Maxis ni. Bulan dpn tuka prepaid balek, nk cuba try test celcom lak.",FALSE,0,NA,"2016-05-21 15:27:54",FALSE,NA,734043045075636224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noraihanfaisal",0,FALSE,FALSE,NA,NA,"2016-05-21 23:27:54"
"Complain astro teruk tak guna jugak.  Unsubscribe jela.  Maxis yang dulu ego pun tukar plan lepas ramai customer lari. Money is king.",FALSE,1,NA,"2016-05-21 09:11:22",FALSE,NA,733948288462815232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syafeeq17",0,FALSE,FALSE,NA,NA,"2016-05-21 17:11:22"
"@MaxisListens hye, macamana nak activatekan spotify premium untuk Maxis One plan 128?",FALSE,0,"MaxisListens","2016-05-21 06:21:09",FALSE,NA,733905449687220224,141114041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rafeeeeda",0,FALSE,FALSE,NA,NA,"2016-05-21 14:21:09"
"@z41r13 If you have any friends/family from other telco to join our MaxisONE Plan, do recommend&amp;get rewarded! Visit https://t.co/j3FXnRyPk7",FALSE,0,"z41r13","2016-05-21 06:05:01",FALSE,NA,733901390221692928,1908355256,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HotlinkListens",0,FALSE,FALSE,NA,NA,"2016-05-21 14:05:01"
"@HzqahAyup so awak nak tukar apa ni? Tukar coverage (maxis celcom etc) or nak tukar plan internet? Haha",FALSE,0,"HzqahAyup","2016-05-21 05:31:15",FALSE,733892594892034048,733892895090974720,190950168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azynirslna",0,FALSE,FALSE,NA,NA,"2016-05-21 13:31:15"
"@BellaFaudzi <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>. Macam maxis tadi. Nana tweet dia tanya pasal plan. Pastu dah habis nana cakap la thank you muahciked",FALSE,0,"BellaFaudzi","2016-05-21 04:47:17",FALSE,733881566913400832,733881828394688512,389511542,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aynaarashid",0,FALSE,FALSE,NA,NA,"2016-05-21 12:47:17"
"@Aynaarashid Hi, anda blh kunjungi cawangan Maxis atau Maxis Online Store pun boleh. Pelan minima One Plan 128. TQ-Gordon",FALSE,0,"Aynaarashid","2016-05-21 03:56:18",FALSE,733868369372291072,733868999524524032,246293197,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-21 11:56:18"
"@ZylaHaron maxis fast lerr.  Tiap minggu dapat.  Hehe.  Rm5 jerr tukar plan",FALSE,0,"ZylaHaron","2016-05-20 18:22:09",FALSE,733724293314412544,733724508838866944,793719853,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyzanZakaria",0,FALSE,FALSE,NA,NA,"2016-05-21 02:22:09"
"Laju internet digi unlimited damn asal sekarang baru aku tukar plan damn maxis",FALSE,0,NA,"2016-05-20 17:55:04",FALSE,NA,733717692956319744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azriel_faiz96",0,FALSE,FALSE,NA,NA,"2016-05-21 01:55:04"
"terharu la maxis bagi 1GB free kebetulan wifi rosak. mcm tau je aku ade plan tknk pakai maxis dah kahkah",FALSE,0,NA,"2016-05-20 17:52:26",FALSE,NA,733717030767984640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hudaamohd",0,FALSE,FALSE,NA,NA,"2016-05-21 01:52:26"
"@liyana18yana plan baru kot.. xpe nanti akak survey mana elok. <ed><U+00A0><U+00BD><ed><U+00B8><U+0083> bosan gila dah dgn maxis ni",FALSE,0,"liyana18yana","2016-05-20 15:46:33",FALSE,733685103541518336,733685351517192192,2659091954,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rreyhxn",0,FALSE,FALSE,NA,NA,"2016-05-20 23:46:33"
"@d4esy_ @adlinaCH maxis . Xamik any plan . Just rm15 sbulan yg package fb+social media. Fb tu dia bg 1gb. Others basic . Tp I use x abis2 pn",FALSE,1,"d4esy_","2016-05-20 15:37:24",FALSE,733681120290693120,733683048370176000,859369231,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qayyuummmm",0,FALSE,FALSE,NA,NA,"2016-05-20 23:37:24"
"@sepetism @ekynaris_ haha , kan , ingat celcom buat keluar plan baru pulak , rupanya yg maxis punya .",FALSE,0,"sepetism","2016-05-20 13:29:43",FALSE,733650635070050304,733650913949286400,173151908,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fzrlamin",0,FALSE,FALSE,NA,NA,"2016-05-20 21:29:43"
"@naazuraa hahaha hopefully bcs maxis sucks! My lecturer and sis also promote this plan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"naazuraa","2016-05-20 13:23:26",FALSE,733634956111421440,733649334424735744,223450901,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dyanaSJ",0,FALSE,FALSE,NA,NA,"2016-05-20 21:23:26"
"Maxis ada plan unlimited call ke semua rangkaian tak ?",FALSE,0,NA,"2016-05-20 12:47:17",FALSE,NA,733640237277028352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArifNazir_",0,FALSE,FALSE,NA,NA,"2016-05-20 20:47:17"
"I survey phone,sekali Maxis bagi Iphone kat kakak?! I nak gak @MaxisListens we hav been loyal to u guys lama w our family plan, pretty pls <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,1,NA,"2016-05-20 11:11:07",FALSE,NA,733616037258612736,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Fitliahani",0,FALSE,FALSE,NA,NA,"2016-05-20 19:11:07"
"Mcm nk tukaq plan celcom tp membe ramai pkai maxis hmmm",FALSE,1,NA,"2016-05-20 11:03:18",FALSE,NA,733614070528540672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","athirahfua98ad",0,FALSE,FALSE,NA,NA,"2016-05-20 19:03:18"
"@MaxisListens guess so. Ada cra untk convert plan without going to the center? My maxis plan basic data alwys end up finish",FALSE,0,"MaxisListens","2016-05-20 08:16:01",FALSE,733571483734179840,733571970046955520,141114041,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmirFerdaus1",0,FALSE,FALSE,NA,NA,"2016-05-20 16:16:01"
"@MaxisListens maxis hai, 8gb plan tu paling latest ke? How to change to the plan",FALSE,0,"MaxisListens","2016-05-20 07:53:13",FALSE,NA,733566230561325056,141114041,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmirFerdaus1",0,FALSE,FALSE,NA,NA,"2016-05-20 15:53:13"
"officially maxis one plan user..still with my old number..",FALSE,0,NA,"2016-05-20 07:28:22",FALSE,NA,733559979467120640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LynaLJ",0,FALSE,FALSE,NA,NA,"2016-05-20 15:28:22"
"@Im_Namira rasanya maxis one plan ke apa tu ada juga. Tapi takda option tu on their web so idk. Hari tu ada promo 2 bucks for 3 months! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,"Im_Namira","2016-05-20 05:50:59",FALSE,733535142153609216,733535471536496640,507112024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khldh_",0,FALSE,FALSE,NA,NA,"2016-05-20 13:50:59"
"Maxis center kl kat mana ha? Macam nak tukaq plan pon ada.",FALSE,1,NA,"2016-05-20 04:42:13",FALSE,NA,733518165531992064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsyrafBahtiar",0,FALSE,FALSE,NA,NA,"2016-05-20 12:42:13"
"Nak tukar plan. Maxis cpt nau intenet habis. Aku bukan bukak apa pun. Cari keja je",FALSE,0,NA,"2016-05-20 03:57:27",FALSE,NA,733506898566078464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarsitaShariff",0,FALSE,FALSE,NA,NA,"2016-05-20 11:57:27"
"@MaxisListens Hi can u clarify abt maxis+Spotify prem for maxisOne plan subscriber-what happened after 30 sept 2016? do we have to pay? TQ",FALSE,0,"MaxisListens","2016-05-20 03:46:11",FALSE,NA,733504063736668160,141114041,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","khfaiz",0,FALSE,FALSE,NA,NA,"2016-05-20 11:46:11"
"Can't buy the @HotlinkRED tablet plan from S. Pyramid store due to internal problem? Come on Maxis, you can do better... @HotlinkListens",FALSE,0,NA,"2016-05-20 03:26:51",FALSE,NA,733499197773611008,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","whlow81",0,FALSE,FALSE,NA,NA,"2016-05-20 11:26:51"
"@annamdrt Hi, the FREE Spotify Premium is only for mainline plan MaxisONE 98 and above. More info at https://t.co/kHZqdMmAFo TQ-Fie",FALSE,0,"annamdrt","2016-05-20 02:38:39",FALSE,733479091484033024,733487069536772096,71553226,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-20 10:38:39"
"@MaxisListens hey maxis. I applied for a new plan online, do I need to manually terminate my current telco while waiting for my SIM?",FALSE,0,"MaxisListens","2016-05-20 01:26:30",FALSE,NA,733468912319221760,141114041,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","xHilarion",0,FALSE,FALSE,NA,NA,"2016-05-20 09:26:30"
"Simply test download speed at https://t.co/h9C17QjcQh by #Netflix. Get 28Mbps on my Maxis 30Mbps plan. #fb https://t.co/Y7qfZ9xNLT",FALSE,0,NA,"2016-05-20 01:17:50",FALSE,NA,733466730475880448,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","liciece",0,FALSE,FALSE,NA,NA,"2016-05-20 09:17:50"
"RT @Syafiq_Aimaan: Hmm.. member tanya apa plan esok. Nampaknya maxis oneplan jelah.",FALSE,0,NA,"2016-05-19 18:39:04",FALSE,NA,733366379705851904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ehh_Nazzim",1,TRUE,FALSE,NA,NA,"2016-05-20 02:39:04"
"@AmirahWahab_10 maxis one plan. Bayar 200++ only then get phone. Ohh senheng. Uuuu bau 6s <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,"AmirahWahab_10","2016-05-19 16:51:30",FALSE,733336805907390464,733339306492727296,554551417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamnxdix",0,FALSE,FALSE,NA,NA,"2016-05-20 00:51:30"
"ni laa mesej yg aku tk suka dari MAXIS <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>.. baik tukar plan lain.. dgr2 Burung hantu mcm best jee <ed><U+00A0><U+00BD><ed><U+00B8><U+008F> https://t.co/2m1EXimRMb",FALSE,1,NA,"2016-05-19 16:45:54",FALSE,NA,733337899668635648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shariff93",0,FALSE,FALSE,NA,NA,"2016-05-20 00:45:54"
"Hmm.. member tanya apa plan esok. Nampaknya maxis oneplan jelah.",FALSE,0,NA,"2016-05-19 15:53:19",FALSE,NA,733324666836680704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Syafiq_Aimaan",1,FALSE,FALSE,NA,NA,"2016-05-19 23:53:19"
"Juz wondering how can Maxis commit to a Zero downtime plan .",FALSE,0,NA,"2016-05-19 14:03:00",FALSE,NA,733296903878672384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pualdidan",0,FALSE,FALSE,NA,NA,"2016-05-19 22:03:00"
"Iklan maxis one plan ni mengundang betul",FALSE,0,NA,"2016-05-19 11:51:47",FALSE,NA,733263881389236224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mynameis_nurul",0,FALSE,FALSE,NA,NA,"2016-05-19 19:51:47"
"Baru plan nk tukar to cel tetibe mama dah bgi new simcard. So bye bye to maxis kah? Tapi syg. <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BD><ed><U+00B1><U+0088>",FALSE,0,NA,"2016-05-19 11:49:43",FALSE,NA,733263362226720768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aenaviolet",0,FALSE,FALSE,NA,NA,"2016-05-19 19:49:43"
"@aennnnxx kau pakai plan apa weh ? Okay x ? Cibek kau tau maxis ak msk block rumah ak je trs xde line dah",FALSE,0,"aennnnxx","2016-05-19 02:25:23",FALSE,733120906357170176,733121341289697280,585395735,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErynYinn",0,FALSE,FALSE,NA,NA,"2016-05-19 10:25:23"
"Por que que m<e1>s da lo que puedas opinar si la vida ya est<e1> programada, dise<f1>ada.. Resibe bofetadas, ese es el plan.",FALSE,0,NA,"2016-05-19 01:41:53",FALSE,NA,733110396559732736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxis_15",0,FALSE,FALSE,NA,NA,"2016-05-19 09:41:53"
"Bangsat laaa. Bila aku tengok balik plan internet maxis ni satu pun tk berbaloi. Semua kapak. tktau ka 1gb tk smpai sehari blh habis laknat.",FALSE,0,NA,"2016-05-18 15:52:29",FALSE,NA,732962070010859520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HasrulShafiq",0,FALSE,FALSE,NA,NA,"2016-05-18 23:52:29"
"more interested in the ice cream maker than the maxis plan",FALSE,1,NA,"2016-05-18 14:27:22",FALSE,NA,732940649423503360,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimberlyxcxl",0,FALSE,FALSE,NA,NA,"2016-05-18 22:27:22"
"Hi @MaxisListens , I currently a subscriber for Maxis One Plan 15GB. Free VOD 5GB ni apa benda? https://t.co/9w6RaBWbR7",FALSE,0,NA,"2016-05-18 13:05:12",FALSE,NA,732919969915240448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khljhs",0,FALSE,FALSE,NA,NA,"2016-05-18 21:05:12"
"@aisyahzak tak perlu risau dengan adanya maxis one plan! 15gb sebulan! Hahahahaha",FALSE,1,"aisyahzak","2016-05-18 10:21:18",FALSE,732878530887880704,732878723964239872,4802478812,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","____aaz",0,FALSE,FALSE,NA,NA,"2016-05-18 18:21:18"
"@MuhamadAfendy tak retweet je , bila laa nk jumpa ? Nk belagak plan skrng ni sebb tak jadi penguna maxis hahahha",FALSE,0,"MuhamadAfendy","2016-05-18 07:36:41",FALSE,732834184146849792,732837294944686080,2275412238,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilawiwi",0,FALSE,FALSE,NA,NA,"2016-05-18 15:36:41"
"@fthhnur maxis 109 fon shaja..campur plan 128..2rat lebih bulan2, kontrak 2 tahun.. umobile 150+ fon skali dgn plan xde kontrak",FALSE,0,"fthhnur","2016-05-18 07:11:30",FALSE,732830143228608512,732830959054258176,84037388,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farraheinn",0,FALSE,FALSE,NA,NA,"2016-05-18 15:11:30"
"Anyone yang hantu hindustan and guna maxis one plan , try download this and tengok la sepuasnya cerita hindustan <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/kf9lolUnsz",FALSE,1,NA,"2016-05-18 05:28:59",FALSE,NA,732805158829232128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zyxxxe",0,FALSE,FALSE,NA,NA,"2016-05-18 13:28:59"
"Maxis xde data plan yg boleh bkk youtube tanpa had ke? Wifi office sucks",FALSE,0,NA,"2016-05-18 04:00:21",FALSE,NA,732782854178897920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fikrilast",0,FALSE,FALSE,NA,NA,"2016-05-18 12:00:21"
"@syafiq_aiman91 We encourage U 2 get MaxisONE plan. https://t.co/A8oAAG8yyQ .RM188, U can get 20GB data with unlimited calls &amp; sms. TQ-Faiz",FALSE,0,"syafiq_aiman91","2016-05-18 02:47:11",FALSE,732758161199783936,732764439624065024,155905018,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-18 10:47:11"
"Digi double triple better than maxis, line laju and plan berbaloi, boi maxis, hai digi <ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,0,NA,"2016-05-18 00:38:37",FALSE,NA,732732086235226112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PEL3K",0,FALSE,FALSE,NA,NA,"2016-05-18 08:38:37"
"@_dtzl Maxis 128 plan comes with 10GB of Internet, not to mention better customer support and cellular coverage https://t.co/O6XNSr30SL",FALSE,0,"_dtzl","2016-05-17 23:47:40",FALSE,732587104253829120,732719264189157376,732502398657134592,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerardnotsober",0,FALSE,FALSE,NA,NA,"2016-05-18 07:47:40"
"Maxis , please do something sebelum aku tukar pi plan lain <ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+0091>",FALSE,0,NA,"2016-05-17 18:07:02",FALSE,NA,732633540924297216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naddienazrai",0,FALSE,FALSE,NA,NA,"2016-05-18 02:07:02"
"Thank you maxis for your data plan <ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086>",FALSE,0,"syahmisukeri","2016-05-17 17:48:53",FALSE,732628840795668480,732628972261900288,947855215,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syahmisukeri",0,FALSE,FALSE,NA,NA,"2016-05-18 01:48:53"
"@em1rfauz1 aah 2 pasal..ak nk tukar num ni jd celcom plan.. So kedit maxis ni bg org je",FALSE,0,"em1rfauz1","2016-05-17 15:37:41",FALSE,732595023213039616,732595954277175296,288756960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SyamilHerrera",0,FALSE,FALSE,NA,NA,"2016-05-17 23:37:41"
"@bazliyusoff eeeeee. Tiru . Sara baru nk tukar umobile. Almost 10 years with maxis. Postpaid mesti plan iphone 6 kan ? <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",FALSE,0,"bazliyusoff","2016-05-17 13:52:13",FALSE,732569176255004672,732569412457238528,154393297,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_qaisaraazman",0,FALSE,FALSE,NA,NA,"2016-05-17 21:52:13"
"@kevingarcia_13 si. Porque seguimos haciendo el plan de maxis. Por eso aparece",FALSE,2,"kevingarcia_13","2016-05-17 12:09:13",FALSE,732469034403291136,732543494636601344,1730449081,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psich0mantis",0,FALSE,FALSE,NA,NA,"2016-05-17 20:09:13"
"ak igt iklan mesin ice cream damn you maxis!. kaitan pulak ice cream dgn plan data<ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",FALSE,0,NA,"2016-05-17 11:30:21",FALSE,NA,732533714085761024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faiezaizzaty",0,FALSE,FALSE,NA,NA,"2016-05-17 19:30:21"
"@HermanJalani sbb maxis mcm hahemmm lah kita tukar plan tp masih ramai yg guna maxis tak faham lah <ed><U+00A0><U+00BD><ed><U+00B2><U+0081> hahah",FALSE,0,"HermanJalani","2016-05-17 09:52:37",FALSE,732508727119466496,732509117730824192,172801546,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NArmaleena",0,FALSE,FALSE,NA,NA,"2016-05-17 17:52:37"
"Tukar plan maxis  fast la",FALSE,0,NA,"2016-05-17 09:31:23",FALSE,NA,732503775152242688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rengithakim",0,FALSE,FALSE,NA,NA,"2016-05-17 17:31:23"
